Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201108,36,52,10,10,0,8,1,1,2,1,6650,1,6650,2011,1
201108,39,34,33,32,1,0,0,1,0,0,7521,0,7521,2011,1
201108,39,34,33,32,1,0,1,1,0,0,6179,1,6179,2011,1
201108,41,11,35,11,0,8,0,0,0,0,37972,0,37972,2011,1
201108,41,11,35,11,0,8,1,0,0,0,38950,1,38950,2011,1
201108,42,36,36,34,1,4,0,1,0,0,12029,0,12029,2011,1
201108,42,36,36,34,1,4,1,1,0,0,12202,1,12202,2011,1
201108,43,35,37,33,1,0,0,1,0,0,7428,0,7428,2011,1
201108,43,35,37,33,1,0,1,1,0,0,6302,1,6302,2011,1
201108,44,38,38,36,1,7,0,1,0,0,2690,0,2690,2011,1
201108,44,38,38,36,1,7,1,1,0,0,2467,1,2467,2011,1
201108,45,37,39,35,1,4,0,1,0,6,24368,0,24368,2011,1
201108,45,37,39,35,1,4,1,1,0,6,25158,1,25158,2011,1
201108,46,71,55,56,0,8,0,1,2,1,5058,0,5058,2011,1
201108,46,71,55,56,0,8,1,1,2,1,5121,1,5121,2011,1
201108,47,69,24,21,0,8,0,1,2,2,3037,0,3037,2011,1
201108,47,69,24,21,0,8,1,1,2,2,3044,1,3044,2011,1
201108,52,49,44,45,1,0,0,1,0,0,11096,0,11096,2011,1
201108,52,49,44,45,1,0,1,1,0,0,7432,1,7432,2011,1
201108,56,56,48,50,1,0,0,1,0,6,15470,0,15470,2011,1
201108,56,56,48,50,1,0,1,1,0,6,13754,1,13754,2011,1
201108,57,47,24,21,0,8,0,1,2,2,24491,0,24491,2011,1
201108,57,47,24,21,0,8,1,1,2,2,23424,1,23424,2011,1
201108,57,47,57,55,0,8,0,1,4,5,136302,0,136302,2011,1
201108,57,47,57,55,0,8,1,1,4,5,134709,1,134709,2011,1
201108,57,47,57,55,1,2,0,1,0,6,2941,0,2941,2011,1
201108,57,47,57,55,1,2,0,1,4,5,11298,0,11298,2011,1
201108,57,47,57,55,1,2,1,1,4,5,14008,1,14008,2011,1
201108,58,65,49,59,0,8,0,0,2,1,134564,0,134564,2011,1
201108,58,65,49,59,0,8,1,0,2,1,131323,1,131323,2011,1
201108,58,65,49,59,0,8,2,0,2,1,218,2,436,2011,1
201108,60,57,51,51,0,8,0,0,0,0,5044,0,5044,2011,1
201108,60,57,51,51,0,8,1,0,0,0,5181,1,5181,2011,1
201108,61,39,52,37,1,4,0,1,0,6,6638,0,6638,2011,1
201108,61,39,52,37,1,4,1,1,0,6,6603,1,6603,2011,1
201108,62,58,53,52,1,3,0,1,0,0,6817,0,6817,2011,1
201108,62,58,53,52,1,3,1,1,0,0,5402,1,5402,2011,1
201108,64,62,55,56,0,8,0,1,2,1,72551,0,72551,2011,1
201108,64,62,55,56,0,8,1,1,2,1,72562,1,72562,2011,1
201108,65,61,56,55,0,8,0,1,4,5,91356,0,91356,2011,1
201108,65,61,56,55,0,8,1,1,4,5,88975,1,88975,2011,1
201108,66,61,57,55,0,8,0,1,0,6,24601,0,24601,2011,1
201108,66,61,57,55,0,8,1,1,0,6,24689,1,24689,2011,1
201108,66,61,57,55,0,8,0,1,4,4,22637,0,22637,2011,1
201108,66,61,57,55,0,8,1,1,4,4,22359,1,22359,2011,1
201108,66,61,57,55,0,8,2,1,4,4,427,2,854,2011,1
201108,66,61,57,55,0,8,0,1,4,5,430111,0,430111,2011,1
201108,66,61,57,55,0,8,1,1,4,5,424817,1,424817,2011,1
201108,66,61,57,55,0,8,2,1,4,5,8111,2,16222,2011,1
201108,66,61,57,55,1,0,0,1,0,6,75905,0,75905,2011,1
201108,66,61,57,55,1,0,1,1,0,6,68377,1,68377,2011,1
201108,66,61,57,55,1,0,2,1,0,6,2786,2,5572,2011,1
201108,66,61,57,55,1,1,0,1,0,6,8288,0,8288,2011,1
201108,66,61,57,55,1,1,1,1,0,6,6462,1,6462,2011,1
201109,10,30,9,28,0,8,0,0,2,1,16129,0,16129,2011,11
201108,66,61,57,55,1,1,2,1,0,6,349,2,698,2011,1
201108,66,61,57,55,1,2,0,1,4,5,15738,0,15738,2011,1
201108,66,61,57,55,1,2,1,1,4,5,14868,1,14868,2011,1
201108,66,61,57,55,1,2,2,1,4,5,212,2,424,2011,1
201108,66,61,57,55,1,4,0,1,0,6,32816,0,32816,2011,1
201108,66,61,57,55,1,4,1,1,0,6,32854,1,32854,2011,1
201108,66,61,57,55,1,4,2,1,0,6,694,2,1388,2011,1
201108,66,61,57,55,1,5,0,1,0,6,8885,0,8885,2011,1
201108,66,61,57,55,1,5,1,1,0,6,9066,1,9066,2011,1
201108,67,64,58,58,0,8,0,0,3,3,144237,0,144237,2011,1
201108,67,64,58,58,0,8,1,0,3,3,142915,1,142915,2011,1
201108,67,64,58,58,1,5,0,0,0,0,4966,0,4966,2011,1
201108,67,64,58,58,1,5,1,0,3,3,4301,1,4301,2011,1
201108,68,63,59,57,1,4,0,1,0,0,10625,0,10625,2011,1
201108,68,63,59,57,1,4,1,1,0,0,10452,1,10452,2011,1
201108,69,67,60,61,1,2,0,1,0,0,8035,0,8035,2011,1
201108,69,67,60,61,1,2,1,1,0,0,7828,1,7828,2011,1
201109,2,9,2,9,1,5,0,1,0,0,2921,0,2921,2011,11
201109,2,9,2,9,1,5,1,1,0,0,3287,1,3287,2011,11
201109,3,5,3,5,1,4,0,1,0,0,2911,0,2911,2011,11
201109,3,5,3,5,1,4,1,1,0,0,2851,1,2851,2011,11
201109,4,6,4,6,1,2,0,1,0,0,15383,0,15383,2011,11
201109,4,6,4,6,1,2,1,1,0,0,15949,1,15949,2011,11
201109,4,6,4,6,1,2,0,1,0,6,10242,0,10242,2011,11
201109,4,6,4,6,1,2,1,1,0,6,10633,1,10633,2011,11
201109,6,15,5,15,1,0,0,1,0,6,7151,0,7151,2011,11
201109,6,15,5,15,1,0,1,1,0,6,6806,1,6806,2011,11
201109,7,7,6,7,1,4,0,1,0,0,17189,0,17189,2011,11
201109,7,7,6,7,1,4,1,1,0,0,17186,1,17186,2011,11
201109,9,46,8,43,1,1,0,1,0,6,6413,0,6413,2011,11
201109,9,46,8,43,1,1,1,1,0,6,7004,1,7004,2011,11
201109,10,30,9,28,0,8,1,0,2,1,17019,1,17019,2011,11
201109,11,10,10,10,0,8,0,1,2,1,36420,0,36420,2011,11
201109,11,10,10,10,0,8,1,1,2,1,34644,1,34644,2011,11
201109,11,10,10,10,1,5,0,1,0,0,6124,0,6124,2011,11
201109,11,10,10,10,1,5,1,1,2,1,6512,1,6512,2011,11
201109,12,43,11,40,1,0,0,1,0,6,6310,0,6310,2011,11
201109,12,43,11,40,1,0,1,1,0,6,6389,1,6389,2011,11
201109,14,4,13,4,0,8,0,1,3,3,131379,0,131379,2011,11
201109,14,4,13,4,0,8,1,1,3,3,132304,1,132304,2011,11
201109,17,48,15,44,1,0,0,1,0,0,7177,0,7177,2011,11
201109,17,48,15,44,1,0,1,1,0,0,6283,1,6283,2011,11
201109,21,12,18,12,1,4,0,1,0,0,18638,0,18638,2011,11
201109,21,12,18,12,1,4,1,1,0,0,19171,1,19171,2011,11
201109,23,19,20,18,1,0,0,1,0,0,18319,0,18319,2011,11
201109,23,19,20,18,1,0,1,1,0,0,17488,1,17488,2011,11
201109,24,16,21,16,1,0,0,1,0,0,7291,0,7291,2011,11
201109,24,16,21,16,1,0,1,1,0,0,8443,1,8443,2011,11
201109,28,22,24,21,0,8,0,1,2,2,125994,0,125994,2011,11
201109,28,22,24,21,0,8,1,1,2,2,128211,1,128211,2011,11
201109,28,22,24,21,1,0,0,1,0,0,4890,0,4890,2011,11
201109,28,22,24,21,1,0,1,1,0,0,4942,1,4942,2011,11
201109,29,14,25,14,1,0,0,1,0,6,9855,0,9855,2011,11
201109,29,14,25,14,1,0,1,1,0,6,10648,1,10648,2011,11
201109,30,24,26,23,1,6,0,1,0,6,7545,0,7545,2011,11
201109,30,24,26,23,1,6,1,1,0,6,8478,1,8478,2011,11
201109,34,28,29,26,0,8,0,0,2,2,21567,0,21567,2011,11
201109,34,28,29,26,0,8,1,0,2,2,20696,1,20696,2011,11
201109,35,33,30,31,0,8,0,1,0,0,7084,0,7084,2011,11
201109,35,33,30,31,0,8,1,1,2,2,6706,1,6706,2011,11
201109,36,52,10,10,0,8,0,1,2,1,5054,0,5054,2011,11
201109,36,52,10,10,0,8,1,1,2,1,5757,1,5757,2011,11
201109,39,34,33,32,1,0,0,1,0,0,5739,0,5739,2011,11
201109,39,34,33,32,1,0,1,1,0,0,6113,1,6113,2011,11
201109,41,11,35,11,0,8,0,0,0,0,39613,0,39613,2011,11
201109,41,11,35,11,0,8,1,0,0,0,41247,1,41247,2011,11
201109,42,36,36,34,1,4,0,1,0,0,11977,0,11977,2011,11
201109,42,36,36,34,1,4,1,1,0,0,12100,1,12100,2011,11
201109,43,35,37,33,1,0,0,1,0,0,6318,0,6318,2011,11
201109,43,35,37,33,1,0,1,1,0,0,5345,1,5345,2011,11
201109,44,38,38,36,1,7,0,1,0,0,2209,0,2209,2011,11
201109,44,38,38,36,1,7,1,1,0,0,2114,1,2114,2011,11
201109,45,37,39,35,1,4,0,1,0,6,23062,0,23062,2011,11
201109,45,37,39,35,1,4,1,1,0,6,23064,1,23064,2011,11
201109,46,71,55,56,0,8,0,1,2,1,4591,0,4591,2011,11
201109,46,71,55,56,0,8,1,1,2,1,4158,1,4158,2011,11
201109,47,69,24,21,0,8,0,1,2,2,634,0,634,2011,11
201109,47,69,24,21,0,8,1,1,2,2,736,1,736,2011,11
201109,52,49,44,45,1,0,0,1,0,0,7398,0,7398,2011,11
201109,52,49,44,45,1,0,1,1,0,0,6443,1,6443,2011,11
201109,56,56,48,50,1,0,0,1,0,6,12530,0,12530,2011,11
201109,56,56,48,50,1,0,1,1,0,6,12684,1,12684,2011,11
201109,57,47,24,21,0,8,0,1,2,2,18611,0,18611,2011,11
201109,57,47,24,21,0,8,1,1,2,2,18621,1,18621,2011,11
201109,57,47,57,55,0,8,0,1,4,5,136682,0,136682,2011,11
201109,57,47,57,55,0,8,1,1,4,5,137680,1,137680,2011,11
201109,57,47,57,55,1,2,0,1,0,6,2564,0,2564,2011,11
201109,57,47,57,55,1,2,0,1,4,5,9132,0,9132,2011,11
201109,57,47,57,55,1,2,1,1,4,5,11335,1,11335,2011,11
201109,58,65,49,59,0,8,0,0,2,1,124255,0,124255,2011,11
201109,58,65,49,59,0,8,1,0,2,1,123149,1,123149,2011,11
201109,58,65,49,59,0,8,2,0,2,1,21,2,42,2011,11
201109,60,57,51,51,0,8,0,0,0,0,2944,0,2944,2011,11
201109,60,57,51,51,0,8,1,0,0,0,3082,1,3082,2011,11
201109,61,39,52,37,1,4,0,1,0,6,6389,0,6389,2011,11
201109,61,39,52,37,1,4,1,1,0,6,6220,1,6220,2011,11
201109,62,58,53,52,1,3,0,1,0,0,4450,0,4450,2011,11
201109,62,58,53,52,1,3,1,1,0,0,4023,1,4023,2011,11
201109,64,62,55,56,0,8,0,1,2,1,66541,0,66541,2011,11
201109,64,62,55,56,0,8,1,1,2,1,67406,1,67406,2011,11
201109,65,61,56,55,0,8,0,1,4,5,77469,0,77469,2011,11
201109,65,61,56,55,0,8,1,1,4,5,81028,1,81028,2011,11
201109,66,61,57,55,0,8,0,1,0,6,25478,0,25478,2011,11
201109,66,61,57,55,0,8,1,1,0,6,20480,1,20480,2011,11
201109,66,61,57,55,0,8,0,1,4,4,20545,0,20545,2011,11
201109,66,61,57,55,0,8,1,1,4,4,20992,1,20992,2011,11
201109,66,61,57,55,0,8,2,1,4,4,252,2,504,2011,11
201109,66,61,57,55,0,8,0,1,4,5,390363,0,390363,2011,11
201109,66,61,57,55,0,8,1,1,4,5,398852,1,398852,2011,11
201109,66,61,57,55,0,8,2,1,4,5,4788,2,9576,2011,11
201109,66,61,57,55,1,0,0,1,0,6,67998,0,67998,2011,11
201109,66,61,57,55,1,0,1,1,0,6,62785,1,62785,2011,11
201109,66,61,57,55,1,0,2,1,0,6,2372,2,4744,2011,11
201109,66,61,57,55,1,1,0,1,0,6,9606,0,9606,2011,11
201109,66,61,57,55,1,1,1,1,0,6,8796,1,8796,2011,11
201109,66,61,57,55,1,1,2,1,0,6,513,2,1026,2011,11
201109,66,61,57,55,1,2,0,1,4,5,17274,0,17274,2011,11
201109,66,61,57,55,1,2,1,1,4,5,16922,1,16922,2011,11
201109,66,61,57,55,1,2,2,1,4,5,157,2,314,2011,11
201109,66,61,57,55,1,4,0,1,0,6,31108,0,31108,2011,11
201109,66,61,57,55,1,4,1,1,0,6,32499,1,32499,2011,11
201109,66,61,57,55,1,4,2,1,0,6,460,2,920,2011,11
201109,66,61,57,55,1,5,0,1,0,6,5214,0,5214,2011,11
201109,66,61,57,55,1,5,1,1,0,6,5440,1,5440,2011,11
201109,67,64,58,58,0,8,0,0,3,3,129293,0,129293,2011,11
201109,67,64,58,58,0,8,1,0,3,3,132581,1,132581,2011,11
201109,67,64,58,58,1,5,0,0,0,0,2871,0,2871,2011,11
201109,67,64,58,58,1,5,1,0,3,3,2977,1,2977,2011,11
201109,68,63,59,57,1,4,0,1,0,0,10619,0,10619,2011,11
201109,68,63,59,57,1,4,1,1,0,0,10786,1,10786,2011,11
201109,69,67,60,61,1,2,0,1,0,0,6893,0,6893,2011,11
201109,69,67,60,61,1,2,1,1,0,0,6888,1,6888,2011,11
201110,2,9,2,9,1,5,0,1,0,0,2901,0,2901,2011,10
201110,2,9,2,9,1,5,1,1,0,0,3412,1,3412,2011,10
201110,3,5,3,5,1,4,0,1,0,0,1325,0,1325,2011,10
201110,3,5,3,5,1,4,1,1,0,0,1315,1,1315,2011,10
201110,4,6,4,6,1,2,0,1,0,0,13385,0,13385,2011,10
201110,4,6,4,6,1,2,1,1,0,0,13353,1,13353,2011,10
201110,4,6,4,6,1,2,0,1,0,6,10952,0,10952,2011,10
201110,4,6,4,6,1,2,1,1,0,6,10926,1,10926,2011,10
201110,6,15,5,15,1,0,0,1,0,6,7145,0,7145,2011,10
201110,6,15,5,15,1,0,1,1,0,6,7080,1,7080,2011,10
201110,7,7,6,7,1,4,0,1,0,0,15319,0,15319,2011,10
201110,7,7,6,7,1,4,1,1,0,0,15040,1,15040,2011,10
201110,9,46,8,43,1,1,0,1,0,6,6372,0,6372,2011,10
201110,9,46,8,43,1,1,1,1,0,6,8529,1,8529,2011,10
201110,10,30,9,28,0,8,0,0,2,1,16629,0,16629,2011,10
201110,10,30,9,28,0,8,1,0,2,1,17120,1,17120,2011,10
201110,11,10,10,10,0,8,0,1,2,1,33749,0,33749,2011,10
201110,11,10,10,10,0,8,1,1,2,1,33101,1,33101,2011,10
201110,11,10,10,10,1,5,0,1,0,0,7176,0,7176,2011,10
201110,11,10,10,10,1,5,1,1,2,1,7790,1,7790,2011,10
201110,12,43,11,40,1,0,0,1,0,6,6600,0,6600,2011,10
201110,12,43,11,40,1,0,1,1,0,6,6497,1,6497,2011,10
201110,14,4,13,4,0,8,0,1,3,3,137640,0,137640,2011,10
201110,14,4,13,4,0,8,1,1,3,3,136516,1,136516,2011,10
201110,17,48,15,44,1,0,0,1,0,0,6638,0,6638,2011,10
201110,17,48,15,44,1,0,1,1,0,0,7276,1,7276,2011,10
201110,21,12,18,12,1,4,0,1,0,0,19281,0,19281,2011,10
201110,21,12,18,12,1,4,1,1,0,0,18820,1,18820,2011,10
201110,23,19,20,18,1,0,0,1,0,0,16520,0,16520,2011,10
201110,23,19,20,18,1,0,1,1,0,0,21900,1,21900,2011,10
201110,24,16,21,16,1,0,0,1,0,0,7014,0,7014,2011,10
201110,24,16,21,16,1,0,1,1,0,0,8698,1,8698,2011,10
201110,28,22,24,21,0,8,0,1,2,2,122687,0,122687,2011,10
201110,28,22,24,21,0,8,1,1,2,2,123612,1,123612,2011,10
201110,28,22,24,21,1,0,0,1,0,0,3858,0,3858,2011,10
201110,28,22,24,21,1,0,1,1,0,0,4018,1,4018,2011,10
201110,29,14,25,14,1,0,0,1,0,6,10018,0,10018,2011,10
201110,29,14,25,14,1,0,1,1,0,6,10970,1,10970,2011,10
201110,30,24,26,23,1,6,0,1,0,6,7516,0,7516,2011,10
201110,30,24,26,23,1,6,1,1,0,6,9664,1,9664,2011,10
201110,34,28,29,26,0,8,0,0,2,2,22150,0,22150,2011,10
201110,34,28,29,26,0,8,1,0,2,2,21375,1,21375,2011,10
201110,35,33,30,31,0,8,0,1,0,0,6963,0,6963,2011,10
201110,35,33,30,31,0,8,1,1,2,2,7223,1,7223,2011,10
201110,36,52,10,10,0,8,0,1,2,1,5003,0,5003,2011,10
201110,36,52,10,10,0,8,1,1,2,1,5688,1,5688,2011,10
201110,39,34,33,32,1,0,0,1,0,0,5455,0,5455,2011,10
201110,39,34,33,32,1,0,1,1,0,0,5191,1,5191,2011,10
201110,41,11,35,11,0,8,0,0,0,0,42421,0,42421,2011,10
201110,41,11,35,11,0,8,1,0,0,0,42650,1,42650,2011,10
201110,42,36,36,34,1,4,0,1,0,0,11561,0,11561,2011,10
201110,42,36,36,34,1,4,1,1,0,0,11427,1,11427,2011,10
201110,43,35,37,33,1,0,0,1,0,0,5352,0,5352,2011,10
201110,43,35,37,33,1,0,1,1,0,0,5949,1,5949,2011,10
201110,44,38,38,36,1,7,0,1,0,0,2159,0,2159,2011,10
201110,44,38,38,36,1,7,1,1,0,0,2025,1,2025,2011,10
201110,45,37,39,35,1,4,0,1,0,6,22232,0,22232,2011,10
201110,45,37,39,35,1,4,1,1,0,6,20719,1,20719,2011,10
201110,52,49,44,45,1,0,0,1,0,0,7065,0,7065,2011,10
201110,52,49,44,45,1,0,1,1,0,0,8330,1,8330,2011,10
201110,56,56,48,50,1,0,0,1,0,6,11708,0,11708,2011,10
201110,56,56,48,50,1,0,1,1,0,6,13643,1,13643,2011,10
201110,57,47,24,21,0,8,0,1,2,2,21543,0,21543,2011,10
201110,57,47,24,21,0,8,1,1,2,2,22778,1,22778,2011,10
201110,57,47,57,55,0,8,0,1,4,5,140958,0,140958,2011,10
201110,57,47,57,55,0,8,1,1,4,5,140569,1,140569,2011,10
201110,57,47,57,55,1,2,0,1,0,6,2717,0,2717,2011,10
201110,57,47,57,55,1,2,0,1,4,5,9354,0,9354,2011,10
201110,57,47,57,55,1,2,1,1,4,5,11871,1,11871,2011,10
201110,58,65,49,59,0,8,0,0,2,1,126650,0,126650,2011,10
201110,58,65,49,59,0,8,1,0,2,1,125743,1,125743,2011,10
201110,58,65,49,59,0,8,2,0,2,1,85,2,170,2011,10
201110,60,57,51,51,0,8,0,0,0,0,3083,0,3083,2011,10
201110,60,57,51,51,0,8,1,0,0,0,3309,1,3309,2011,10
201110,61,39,52,37,1,4,0,1,0,6,6437,0,6437,2011,10
201110,61,39,52,37,1,4,1,1,0,6,6070,1,6070,2011,10
201110,62,58,53,52,1,3,0,1,0,0,4065,0,4065,2011,10
201110,62,58,53,52,1,3,1,1,0,0,4796,1,4796,2011,10
201110,64,62,55,56,0,8,0,1,2,1,68725,0,68725,2011,10
201110,64,62,55,56,0,8,1,1,2,1,68008,1,68008,2011,10
201110,65,61,56,55,0,8,0,1,4,5,80445,0,80445,2011,10
201110,65,61,56,55,0,8,1,1,4,5,78529,1,78529,2011,10
201110,66,61,57,55,0,8,0,1,0,6,24981,0,24981,2011,10
201110,66,61,57,55,0,8,1,1,0,6,21688,1,21688,2011,10
201110,66,61,57,55,0,8,0,1,4,4,21314,0,21314,2011,10
201110,66,61,57,55,0,8,1,1,4,4,21183,1,21183,2011,10
201110,66,61,57,55,0,8,2,1,4,4,269,2,538,2011,10
201110,66,61,57,55,0,8,0,1,4,5,404970,0,404970,2011,10
201110,66,61,57,55,0,8,1,1,4,5,402482,1,402482,2011,10
201110,66,61,57,55,0,8,2,1,4,5,5094,2,10188,2011,10
201110,66,61,57,55,1,0,0,1,0,6,65655,0,65655,2011,10
201110,66,61,57,55,1,0,1,1,0,6,71642,1,71642,2011,10
201110,66,61,57,55,1,0,2,1,0,6,2454,2,4908,2011,10
201110,66,61,57,55,1,1,0,1,0,6,7212,0,7212,2011,10
201110,66,61,57,55,1,1,1,1,0,6,9800,1,9800,2011,10
201110,66,61,57,55,1,1,2,1,0,6,641,2,1282,2011,10
201110,66,61,57,55,1,2,0,1,4,5,16141,0,16141,2011,10
201110,66,61,57,55,1,2,1,1,4,5,15088,1,15088,2011,10
201110,66,61,57,55,1,2,2,1,4,5,195,2,390,2011,10
201110,66,61,57,55,1,4,0,1,0,6,29211,0,29211,2011,10
201110,66,61,57,55,1,4,1,1,0,6,28694,1,28694,2011,10
201110,66,61,57,55,1,4,2,1,0,6,501,2,1002,2011,10
201110,66,61,57,55,1,5,0,1,0,6,5167,0,5167,2011,10
201110,66,61,57,55,1,5,1,1,0,6,5650,1,5650,2011,10
201110,67,64,58,58,0,8,0,0,3,3,131787,0,131787,2011,10
201110,67,64,58,58,0,8,1,0,3,3,132060,1,132060,2011,10
201110,67,64,58,58,1,5,0,0,0,0,3610,0,3610,2011,10
201110,67,64,58,58,1,5,1,0,3,3,3546,1,3546,2011,10
201110,68,63,59,57,1,4,0,1,0,0,9901,0,9901,2011,10
201110,68,63,59,57,1,4,1,1,0,0,10613,1,10613,2011,10
201110,69,67,60,61,1,2,0,1,0,0,5832,0,5832,2011,10
201110,69,67,60,61,1,2,1,1,0,0,6197,1,6197,2011,10
201111,2,9,2,9,1,5,0,1,0,0,2570,0,2570,2011,9
201111,2,9,2,9,1,5,1,1,0,0,3345,1,3345,2011,9
201111,4,6,4,6,1,2,0,1,0,0,6835,0,6835,2011,9
201111,4,6,4,6,1,2,1,1,0,0,7015,1,7015,2011,9
201111,4,6,4,6,1,2,0,1,0,6,10252,0,10252,2011,9
201111,4,6,4,6,1,2,1,1,0,6,10523,1,10523,2011,9
201111,6,15,5,15,1,0,0,1,0,6,7188,0,7188,2011,9
201111,6,15,5,15,1,0,1,1,0,6,6693,1,6693,2011,9
201111,7,7,6,7,1,4,0,1,0,0,7213,0,7213,2011,9
201111,7,7,6,7,1,4,1,1,0,0,7426,1,7426,2011,9
201111,9,46,8,43,1,1,0,1,0,6,5887,0,5887,2011,9
201111,9,46,8,43,1,1,1,1,0,6,6445,1,6445,2011,9
201111,10,30,9,28,0,8,0,0,2,1,14005,0,14005,2011,9
201111,10,30,9,28,0,8,1,0,2,1,14424,1,14424,2011,9
201111,11,10,10,10,0,8,0,1,2,1,35725,0,35725,2011,9
201111,11,10,10,10,0,8,1,1,2,1,35797,1,35797,2011,9
201111,11,10,10,10,1,5,0,1,0,0,7957,0,7957,2011,9
201111,11,10,10,10,1,5,1,1,2,1,7766,1,7766,2011,9
201111,12,43,11,40,1,0,0,1,0,6,6371,0,6371,2011,9
201111,12,43,11,40,1,0,1,1,0,6,6403,1,6403,2011,9
201111,14,4,13,4,0,8,0,1,3,3,123832,0,123832,2011,9
201111,14,4,13,4,0,8,1,1,3,3,122826,1,122826,2011,9
201111,17,48,15,44,1,0,0,1,0,0,6457,0,6457,2011,9
201111,17,48,15,44,1,0,1,1,0,0,6311,1,6311,2011,9
201111,21,12,18,12,1,4,0,1,0,0,15762,0,15762,2011,9
201111,21,12,18,12,1,4,1,1,0,0,17182,1,17182,2011,9
201111,23,19,20,18,1,0,0,1,0,0,18565,0,18565,2011,9
201111,23,19,20,18,1,0,1,1,0,0,20381,1,20381,2011,9
201111,24,16,21,16,1,0,0,1,0,0,8332,0,8332,2011,9
201111,24,16,21,16,1,0,1,1,0,0,9727,1,9727,2011,9
201111,28,22,24,21,0,8,0,1,2,2,109434,0,109434,2011,9
201111,28,22,24,21,0,8,1,1,2,2,108797,1,108797,2011,9
201111,28,22,24,21,1,0,0,1,0,0,3304,0,3304,2011,9
201111,28,22,24,21,1,0,1,1,0,0,3278,1,3278,2011,9
201111,29,14,25,14,1,0,0,1,0,6,10974,0,10974,2011,9
201111,29,14,25,14,1,0,1,1,0,6,12710,1,12710,2011,9
201111,30,24,26,23,1,6,0,1,0,6,8586,0,8586,2011,9
201111,30,24,26,23,1,6,1,1,0,6,10094,1,10094,2011,9
201111,34,28,29,26,0,8,0,0,2,2,20680,0,20680,2011,9
201111,34,28,29,26,0,8,1,0,2,2,20218,1,20218,2011,9
201111,35,33,30,31,0,8,0,1,0,0,8020,0,8020,2011,9
201111,35,33,30,31,0,8,1,1,0,0,7882,1,7882,2011,9
201111,36,52,10,10,0,8,0,1,2,1,5556,0,5556,2011,9
201111,36,52,10,10,0,8,1,1,2,1,6111,1,6111,2011,9
201111,39,34,33,32,1,0,0,1,0,0,5555,0,5555,2011,9
201111,39,34,33,32,1,0,1,1,0,0,5572,1,5572,2011,9
201111,41,11,35,11,0,8,0,0,0,0,37223,0,37223,2011,9
201111,41,11,35,11,0,8,1,0,0,0,35643,1,35643,2011,9
201111,42,36,36,34,1,4,0,1,0,0,5535,0,5535,2011,9
201111,42,36,36,34,1,4,1,1,0,0,5500,1,5500,2011,9
201111,43,35,37,33,1,0,0,1,0,0,5267,0,5267,2011,9
201111,43,35,37,33,1,0,1,1,0,0,5904,1,5904,2011,9
201111,44,38,38,36,1,7,0,1,0,0,1889,0,1889,2011,9
201111,44,38,38,36,1,7,1,1,0,0,2354,1,2354,2011,9
201111,45,37,39,35,1,4,0,1,0,6,16345,0,16345,2011,9
201111,45,37,39,35,1,4,1,1,0,6,16523,1,16523,2011,9
201111,46,71,55,56,0,8,0,1,2,1,79,0,79,2011,9
201111,52,49,44,45,1,0,0,1,0,0,8498,0,8498,2011,9
201111,52,49,44,45,1,0,1,1,0,0,8947,1,8947,2011,9
201111,56,56,48,50,1,0,0,1,0,6,12190,0,12190,2011,9
201111,56,56,48,50,1,0,1,1,0,6,12948,1,12948,2011,9
201111,57,47,24,21,0,8,0,1,2,2,20128,0,20128,2011,9
201111,57,47,24,21,0,8,1,1,2,2,20887,1,20887,2011,9
201111,57,47,57,55,0,8,0,1,4,5,134167,0,134167,2011,9
201111,57,47,57,55,0,8,1,1,4,5,134103,1,134103,2011,9
201111,57,47,57,55,1,2,0,1,0,6,2145,0,2145,2011,9
201111,57,47,57,55,1,2,0,1,4,5,8749,0,8749,2011,9
201111,57,47,57,55,1,2,1,1,4,5,10862,1,10862,2011,9
201111,58,65,49,59,0,8,0,0,2,1,122593,0,122593,2011,9
201111,58,65,49,59,0,8,1,0,2,1,121729,1,121729,2011,9
201111,58,65,49,59,0,8,2,0,2,1,163,2,326,2011,9
201111,60,57,51,51,0,8,0,0,0,0,3160,0,3160,2011,9
201111,60,57,51,51,0,8,1,0,0,0,3309,1,3309,2011,9
201111,61,39,52,37,1,4,0,1,0,6,5338,0,5338,2011,9
201111,61,39,52,37,1,4,1,1,0,6,5161,1,5161,2011,9
201111,62,58,53,52,1,3,0,1,0,0,4819,0,4819,2011,9
201111,62,58,53,52,1,3,1,1,0,0,5337,1,5337,2011,9
201111,64,62,55,56,0,8,0,1,2,1,65083,0,65083,2011,9
201111,64,62,55,56,0,8,1,1,2,1,66415,1,66415,2011,9
201111,65,61,56,55,0,8,0,1,4,5,76188,0,76188,2011,9
201111,65,61,56,55,0,8,1,1,4,5,78756,1,78756,2011,9
201111,66,61,57,55,0,8,0,1,0,6,25207,0,25207,2011,9
201111,66,61,57,55,0,8,1,1,0,6,31254,1,31254,2011,9
201111,66,61,57,55,0,8,0,1,4,4,19779,0,19779,2011,9
201111,66,61,57,55,0,8,1,1,4,4,19703,1,19703,2011,9
201111,66,61,57,55,0,8,2,1,4,4,280,2,560,2011,9
201111,66,61,57,55,0,8,0,1,4,5,375796,0,375796,2011,9
